season,ncaa_division,ncaa_division_formatted,team_conference_name,team_id,school_name,sport_id,school_id,url
2025,3,III,CNE,594516,Gordon,MLA,1099,https://gordonathletics.com/sports/mens-lacrosse
2025,3,III,ODAC,594518,Guilford,MLA,1112,https://guilfordathletics.com/sports/mens-lacrosse
2025,3,III,HCMLC,594521,Hanover,MLA,1115,https://hanoverathletics.com/sports/mens-lacrosse
2025,3,III,SAA,594523,Hendrix,MLA,1124,https://hendrixathletics.com/sports/mens-lacrosse
2025,3,III,USA South,594526,Huntingdon,MLA,1130,https://huntingdonathletics.com/sports/mens-lacrosse
2025,3,III,USA South,594528,LaGrange,MLA,1162,https://lagrangepanthers.com/sports/mens-lacrosse
2025,3,III,DIII Independent,594530,Centenary (LA),MLA,125,https://gocentenary.com/sports/mens-lacrosse
2025,3,III,NACC,594531,IIT,MLA,30172,https://iitscarletthawks.com/sports/mens-lacrosse
2025,3,III,North Atlantic,594533,Husson,MLA,1133,https://hussonathletics.com/sports/mens-lacrosse
2025,3,III,Empire 8,594535,Keuka,MLA,1159,https://keukaathletics.com/sports/mens-lacrosse
2025,3,III,AMCC,594537,La Roche,MLA,1163,https://larocheathletics.com/sports/mens-lacrosse
2025,3,III,Atlantic East,594539,Neumann,MLA,1254,https://neumannathletics.com/sports/mens-lacrosse
2025,3,III,CNE,594541,U New England,MLA,1255,https://unewenglandathletics.com/sports/mens-lacrosse
2025,3,III,Midwest Lacrosse Conference,594543,Northland,MLA,1267,https://northlandlumberjacks.com/sports/mens-lacrosse
2025,3,III,Skyline,594545,St. Joseph's (L.I.),MLA,1340,https://stjosephs(li)athletics.com/sports/mens-lacrosse
2025,3,III,PAC,594547,Westminster (PA),MLA,1451,https://westminster(pa)athletics.com/sports/mens-lacrosse
2025,3,III,OAC,594549,Wilmington (OH),MLA,1461,https://wilmingtonquakers.com/sports/mens-lacrosse
2025,3,III,Landmark,594551,Goucher,MLA,1467,https://goucherathletics.com/sports/mens-lacrosse
2025,3,III,Skyline,594553,Mt. St. Mary (NY),MLA,1468,https://mtstmary(ny)athletics.com/sports/mens-lacrosse
2025,3,III,SAA,594555,Oglethorpe,MLA,2713,https://oglethorpeathletics.com/sports/mens-lacrosse
2025,3,III,North Atlantic,594557,Thomas (ME),MLA,2758,https://thomas(me)athletics.com/sports/mens-lacrosse
2025,3,III,Great Northeast,594559,Albertus Magnus,MLA,2798,https://albertusmagnusathletics.com/sports/mens-lacrosse
2025,3,III,AMCC,594561,Hilbert,MLA,8398,https://hilbertathletics.com/sports/mens-lacrosse
2025,3,III,MAC Commonwealth,594564,Hood,MLA,8404,https://hoodathletics.com/sports/mens-lacrosse
2025,3,III,Great Northeast,594566,Lasell,MLA,8486,https://lasellathletics.com/sports/mens-lacrosse
2025,3,III,SAA,594570,Southwestern (TX),MLA,8746,https://southwesternpirates.com/sports/mens-lacrosse
2025,3,III,MAC Commonwealth,594572,Eastern,MLA,8968,https://easternathletics.com/sports/mens-lacrosse
2025,3,III,United East,594574,Cairn,MLA,1305,https://cairnuniversityathletics.com/sports/mens-lacrosse
2025,3,III,NACC,594575,Edgewood,MLA,1066,https://edgewoodathletics.com/sports/mens-lacrosse
2025,3,III,United East,594577,Penn College,MLA,30190,https://penncollegeathletics.com/sports/mens-lacrosse
2025,3,III,PAC,594578,Allegheny,MLA,19,https://alleghenyathletics.com/sports/mens-lacrosse
2025,3,III,North Atlantic,594580,MCLA,MLA,486,https://mclatrailblazers.com/sports/mens-lacrosse
2025,3,III,SUNYAC,594582,SUNY New Paltz,MLA,475,https://sunynewpaltzathletics.com/sports/mens-lacrosse
2025,3,III,HCMLC,594584,Anderson (IN),MLA,939,https://anderson(in)athletics.com/sports/mens-lacrosse
2025,3,III,North Atlantic,594586,SUNY Delhi,MLA,30225,https://delhiathletics.com/sports/mens-lacrosse
2025,3,III,Empire 8,594588,Russell Sage,MLA,11036,https://russellsageathletics.com/sports/mens-lacrosse
2025,3,III,Michigan Intercol. Ath. Assn.,594590,Kalamazoo,MLA,326,https://kalamazooathletics.com/sports/mens-lacrosse
2025,3,III,CLC,594592,Kean,MLA,329,https://keanathletics.com/sports/mens-lacrosse
2025,3,III,Little East,594594,Keene St.,MLA,330,https://keenestathletics.com/sports/mens-lacrosse
2025,3,III,NCAC,594597,Kenyon,MLA,335,https://kenyonathletics.com/sports/mens-lacrosse
2025,3,III,MAC Freedom,594599,King's (PA),MLA,336,https://kings(pa)athletics.com/sports/mens-lacrosse
2025,3,III,MAC Freedom,594601,Lebanon Valley,MLA,351,https://lebanonvalleyathletics.com/sports/mens-lacrosse
2025,3,III,Landmark,594604,Lycoming,MLA,373,https://lycomingathletics.com/sports/mens-lacrosse
2025,3,III,North Atlantic,594607,Maine Maritime,MLA,378,https://mainemaritimeathletics.com/sports/mens-lacrosse
2025,3,III,Skyline,594609,Manhattanville,MLA,382,https://manhattanvilleathletics.com/sports/mens-lacrosse
2025,3,III,CLC,594611,Mary Washington,MLA,390,https://marywashingtonathletics.com/sports/mens-lacrosse
2025,3,III,Atlantic East,594613,Marymount (VA),MLA,394,https://marymount(va)athletics.com/sports/mens-lacrosse
2025,3,III,Atlantic East,594615,Marywood,MLA,397,https://marywoodathletics.com/sports/mens-lacrosse
2025,3,III,NEWMAC,594617,MIT,MLA,398,https://mitathletics.com/sports/mens-lacrosse
2025,3,III,Little East,594619,Mass. Maritime,MLA,399,https://massmaritimeathletics.com/sports/mens-lacrosse
2025,3,III,Little East,594621,UMass Boston,MLA,401,https://umassbostonathletics.com/sports/mens-lacrosse
2025,3,III,MAC Commonwealth,594623,Messiah,MLA,411,https://messiahathletics.com/sports/mens-lacrosse
2025,3,III,USA South,594625,Methodist,MLA,412,https://methodistathletics.com/sports/mens-lacrosse
2025,3,III,NESCAC,594626,Middlebury,MLA,420,https://middleburyathletics.com/sports/mens-lacrosse
2025,3,III,CLC,594628,Montclair St.,MLA,442,https://montclairstathletics.com/sports/mens-lacrosse
2025,3,III,Landmark,594630,Moravian,MLA,443,https://moravianathletics.com/sports/mens-lacrosse
2025,3,III,Skyline,594632,UMSV,MLA,451,https://umsvathletics.com/sports/mens-lacrosse
2025,3,III,OAC,594634,Mount Union,MLA,452,https://mountunionathletics.com/sports/mens-lacrosse
2025,3,III,Centennial,594635,Muhlenberg,MLA,453,https://muhlenbergathletics.com/sports/mens-lacrosse
2025,3,III,OAC,594638,Muskingum,MLA,455,https://muskingumathletics.com/sports/mens-lacrosse
2025,3,III,Empire 8,594639,Nazareth,MLA,461,https://nazarethathletics.com/sports/mens-lacrosse
2025,3,III,Great Northeast,594642,New England Col.,MLA,467,https://newenglandcolathletics.com/sports/mens-lacrosse
2025,3,III,Skyline,594644,SUNY Maritime,MLA,478,https://sunymaritimeathletics.com/sports/mens-lacrosse
2025,3,III,CNE,594646,Nichols,MLA,484,https://nicholsathletics.com/sports/mens-lacrosse
2025,3,III,CCIW,594648,North Central (IL),MLA,492,https://northcentral(il)athletics.com/sports/mens-lacrosse
2025,3,III,Great Northeast,594650,Norwich,MLA,511,https://norwichathletics.com/sports/mens-lacrosse
2025,3,III,NCAC,594652,Oberlin,MLA,515,https://oberlinathletics.com/sports/mens-lacrosse
2025,3,III,OAC,594654,Ohio Northern,MLA,517,https://ohionorthernathletics.com/sports/mens-lacrosse
2025,3,III,NCAC,594655,Ohio Wesleyan,MLA,520,https://ohiowesleyanathletics.com/sports/mens-lacrosse
2025,3,III,SUNYAC,594657,SUNY Oneonta,MLA,526,https://sunyoneontaathletics.com/sports/mens-lacrosse
2025,3,III,SUNYAC,594659,Oswego St.,MLA,530,https://oswegostathletics.com/sports/mens-lacrosse
2025,3,III,OAC,594661,Otterbein,MLA,531,https://otterbeinathletics.com/sports/mens-lacrosse
2025,3,III,SUNYAC,594663,Plattsburgh St.,MLA,547,https://plattsburghstathletics.com/sports/mens-lacrosse
2025,3,III,SUNYAC,594665,SUNY Potsdam,MLA,552,https://sunypotsdamathletics.com/sports/mens-lacrosse
2025,3,III,ODAC,594667,Randolph-Macon,MLA,565,https://randolphmaconathletics.com/sports/mens-lacrosse
2025,3,III,ODAC,594669,Randolph,MLA,566,https://randolphathletics.com/sports/mens-lacrosse
2025,3,III,Great Northeast,594670,Regis (MA),MLA,569,https://regis(ma)athletics.com/sports/mens-lacrosse
2025,3,III,SAA,594672,Rhodes,MLA,573,https://rhodesathletics.com/sports/mens-lacrosse
2025,3,III,ODAC,594675,Roanoke,MLA,578,https://roanokeathletics.com/sports/mens-lacrosse
2025,3,III,Liberty League,594677,RIT,MLA,580,https://ritathletics.com/sports/mens-lacrosse
2025,3,III,CNE,594679,Roger Williams,MLA,583,https://rwuathletics.com/sports/mens-lacrosse
2025,3,III,Atlantic East,594681,Gwynedd Mercy,MLA,12399,https://gwyneddmercyathletics.com/sports/mens-lacrosse
2025,3,III,Atlantic East,594683,Centenary (NJ),MLA,12884,https://centenary(nj)athletics.com/sports/mens-lacrosse
2025,3,III,United East,594685,Rosemont,MLA,15882,https://rosemontramblers.com/sports/mens-lacrosse
2025,3,III,MAC Freedom,594687,Misericordia,MLA,16142,https://misericordiaathletics.com/sports/mens-lacrosse
2025,3,III,Great Northeast,594689,Rivier,MLA,18422,https://rivierathletics.com/sports/mens-lacrosse
2025,3,III,NACC,594690,MSOE,MLA,20220,https://msoeathletics.com/sports/mens-lacrosse
2025,3,III,USA South,594692,Piedmont,MLA,21830,https://piedmontathletics.com/sports/mens-lacrosse
2025,3,III,Great Northeast,594694,JWU (Providence),MLA,22626,https://jwu(providence)athletics.com/sports/mens-lacrosse
2025,3,III,Skyline,594698,Purchase,MLA,30029,https://purchaseathletics.com/sports/mens-lacrosse
2025,3,III,Michigan Intercol. Ath. Assn.,594702,Trine,MLA,30037,https://trineathletics.com/sports/mens-lacrosse
2025,3,III,Great Northeast,594704,Mitchell,MLA,30042,https://mitchellathletics.com/sports/mens-lacrosse
2025,3,III,NACC,594709,Aurora,MLA,42,https://auroraathletics.com/sports/mens-lacrosse
2025,3,III,NEWMAC,594711,Babson,MLA,45,https://babsonathletics.com/sports/mens-lacrosse
2025,3,III,SAA,594715,Centre,MLA,132,https://centreathletics.com/sports/mens-lacrosse
2025,3,III,NCAC,594717,Denison,MLA,182,https://denisonathletics.com/sports/mens-lacrosse
2025,3,III,Centennial,594719,Dickinson,MLA,185,https://dickinsonathletics.com/sports/mens-lacrosse
2025,3,III,Empire 8,594721,SUNY Geneseo,MLA,247,https://sunygeneseoathletics.com/sports/mens-lacrosse
2025,3,III,Michigan Intercol. Ath. Assn.,594723,Hope,MLA,286,https://hopeathletics.com/sports/mens-lacrosse
2025,3,III,CCIW,594725,Ill. Wesleyan,MLA,300,https://illwesleyanathletics.com/sports/mens-lacrosse
2025,3,III,OAC,594728,John Carroll,MLA,320,https://johncarrollathletics.com/sports/mens-lacrosse
2025,3,III,Great Northeast,594729,Saint Joseph (CT),MLA,8687,https://saintjoseph(ct)athletics.com/sports/mens-lacrosse
2025,3,III,NACC,594732,Lake Forest,MLA,344,https://lakeforestathletics.com/sports/mens-lacrosse
2025,3,III,Empire 8,594734,St. John Fisher,MLA,601,https://stjohnfisherathletics.com/sports/mens-lacrosse
2025,3,III,United East,594736,St. Mary's (MD),MLA,611,https://stmarys(md)athletics.com/sports/mens-lacrosse
2025,3,III,CLC,594739,Salisbury,MLA,622,https://salisburyathletics.com/sports/mens-lacrosse
2025,3,III,Landmark,594742,Scranton,MLA,633,https://scrantonathletics.com/sports/mens-lacrosse
2025,3,III,MAC Freedom,594744,Stevens,MLA,679,https://stevensathletics.com/sports/mens-lacrosse
2025,3,III,PAC,594747,Grove City,MLA,265,https://grovecityathletics.com/sports/mens-lacrosse
2025,3,III,USA South,594749,Pfeiffer,MLA,542,https://pfeifferathletics.com/sports/mens-lacrosse
2025,3,III,NESCAC,594752,Wesleyan (CT),MLA,764,https://wesleyan(ct)athletics.com/sports/mens-lacrosse
2025,3,III,ODAC,594755,Lynchburg,MLA,374,https://lynchburgathletics.com/sports/mens-lacrosse
2025,3,III,Little East,594758,Plymouth St.,MLA,548,https://plymouthstathletics.com/sports/mens-lacrosse
2025,3,III,Liberty League,594760,Rensselaer,MLA,570,https://rensselaerathletics.com/sports/mens-lacrosse
2025,3,III,CNE,594762,Endicott,MLA,8981,https://endicottathletics.com/sports/mens-lacrosse
2025,3,III,Empire 8,594764,SUNY Poly,MLA,9500,https://sunypolywildcats.com/sports/mens-lacrosse
2025,3,III,MAC Commonwealth,594766,Stevenson,MLA,21852,https://stevensonathletics.com/sports/mens-lacrosse
2025,3,III,Skyline,594769,Farmingdale St.,MLA,27892,https://farmingdalestathletics.com/sports/mens-lacrosse
2025,3,III,HCMLC,594771,Transylvania,MLA,28749,https://transylvaniaathletics.com/sports/mens-lacrosse
2025,3,III,Empire 8,594845,Elmira,MLA,213,https://elmiraathletics.com/sports/mens-lacrosse
2025,3,III,NACC,594946,Lawrence,MLA,348,https://lawrenceathletics.com/sports/mens-lacrosse
2025,3,III,AMCC,594947,Alfred St.,MLA,30170,https://alfredstathletics.com/sports/mens-lacrosse
2025,3,III,AMCC,594948,Pitt.-Bradford,MLA,1315,https://pittbradfordathletics.com/sports/mens-lacrosse
